vhvl-nterminal+cd20	vhvl-nterminal+cd20
88,0382884708233	-22,0904430299997
103,76973269647	5,15590536594391
92,9479198260233	-22,1610186696053
86,0217304346152	-10,4537655115128
54,8338271700777	-24,930074647069
78,5169263794087	-17,9347833096981
65,1973313959316	-28,0893723964691
88,8231420246884	-10,7277650535107
39,1596715250053	-21,6254741102457
44,4073055055924	-1,77296184003353
51,5798357934691	7,59699219465256
63,9656269135885	1,37388138473034
58,9872492616996	5,27214759588242
72,7479663155973	25,2948717027903
63,175044501666	8,19896088540554
83,3062517154031	29,2886226028204
83,4208288765513	21,1350604742765
41,4684013221413	-10,416401937604
62,4990392508917	19,1381850242615
38,2487830938771	-1,32459895312786
31,5059171603061	-15,3649997264147
32,3251438625157	-11,7490360736847
21,4575001276098	-22,0281704068184
31,2080165413208	-18,5658125579357
10,8820281536318	-28,3675234466791
10,0055128708482	-2,47041521966457
29,0024061892182	-7,65149746835232
76,2139254403301	3,84402877092362
96,7232372858562	0,149186462163925
80,1897529321723	12,068166539073
78,0815331670456	11,3541071265936
76,4889106270857	4,84869375824928
71,2011746400967	11,8190760463476
78,3622472118586	1,34066931903362
72,7594240317121	-1,33290196955204
69,8491641385481	13,089437559247
84,4863964752294	4,78226962685585
90,0090156425722	15,5139183551073
99,8855669335462	2,04642571508884
85,403013764415	-7,43561904132366
99,0720690893941	1,1912150233984
79,8288348745555	-12,8616402745247
84,1713092820719	-7,03292274475098
100,464181597345	16,5725529491901
83,8390355147422	2,44081899523735
90,4558665710502	1,67278997600079
73,6072950242087	-19,6576592177153
87,6888281293214	-11,5248546302319
93,8989102635533	10,5736235827208
93,2973801675253	1,09157882630825
83,8676798050292	-4,97792617976666
97,9893149165437	1,37803289294243
93,5265344898217	26,1749914437532
93,1140567096882	-1,27478085458279
102,234398737084	-3,15541407465935
70,3017439250834	2,78954568505287
57,2113032639027	-8,71843507885933
67,259720296599	-12,1641868948936
75,0223229643889	1,02930620312691
75,5035470412113	-13,8164871633053
81,822477478534	-21,7873829305172
93,7843331024051	5,36348077654839
72,3813193999231	8,40653629601002
57,3545247153379	-2,3002033829689
52,6110302438028	9,32401961088181
60,3106154729612	20,740667194128
53,4875455265865	29,6788643747568
49,2080885577016	-3,65359506011009
52,1126195928082	13,3343765437603
52,2100101797842	8,21141541004181
65,4723165826872	19,3374574184418
54,375518525485	18,050489872694
49,7695166473277	18,2871258407831
31,7006983342581	8,52277852594853
53,8140904358588	-4,62504798173905
34,7942816852592	-2,8565054833889
37,6529818559066	-13,434548407793
54,8395560281351	5,28460212051869
50,164807853289	-2,04280987381935
23,1074112481438	-29,2850067615509
35,2468614717946	-23,4355316907167
27,0717810238712	-46,4805537760258
35,6135083874688	-38,5013549923897
39,463301002048	-36,0478136390448
39,4403855698183	-36,3757827877998
51,9579404252581	-10,5201896429062
29,237289369572	-26,0509818643332
40,1049331044778	-14,2067289352417
30,0450583556667	4,78642113506794
35,1036400203593	13,7453758567572
29,6039362852462	-22,7131692618132
32,5027384622954	2,4989401102066
31,643409753684	-6,9042259901762
31,4600862958469	-9,74800911545754
37,8534918879159	-7,40655848383904
19,5727058267221	-14,0904867053032
30,7898099031299	-2,88556604087353
-2,3745493912138	-30,8791859149933
11,695525997784	-17,4615113735199
-17,5388366691768	-45,4385252147913
-37,4466184186749	-38,8832937479019
-26,0003600199707	-26,1007999628782
-10,182982923463	-17,7064503580332
-13,9124695188366	-17,743813931942
-17,5159212369472	-9,90161491930485
2,58664168650284	-7,86737589538098
6,15572025626898	-24,465105727315
-4,88951807841659	-29,8828239440918
24,1271479823627	-11,7905511558056
20,8616988896392	-0,311630949378014
15,0068059549667	4,34636126458645
8,9342164141126	-18,5948731154203
8,9972338527441	-3,84041292965412
25,6452953675762	-10,1507054120302
32,8579276618548	-18,4952369183302
-10,6985801486298	-38,6466577798128
10,6586026893929	-30,2564596831799
19,3492803624831	-39,5350805372
11,0309784631245	-32,8843643814325
25,1984444390982	-16,1081196963787
40,3627317170613	4,07236172258854
29,391968537122	-10,698704496026
43,2901781843975	6,92444786429405
50,8866439685226	-8,29913274943829
49,5518200411461	-16,4568463861942
55,6988847367466	-25,4780737310648
62,4532083864324	-26,507647767663
49,0992402546108	-18,8979332149029
60,1215631570667	-4,9613201469183
58,4487366043031	-3,46677719056606
42,2016951534897	-17,7853290140629
41,3881973093376	-5,18550159037113
35,4129983554594	8,95038387179375
53,9974138936959	3,02618165314198
25,0380364134908	-23,1573806405067
5,3250358379446	-33,4531210064888
12,2053943648934	-35,5994507521391
10,8992147278041	-24,2782878577709
38,3977334033698	0,236368134617805
40,1106619625352	7,74644649028778
55,5442055691965	18,5652768909931
64,5900724418461	25,1827809810638
54,4557225382887	42,4779641926289
48,3716752813198	33,3238885849714
58,7924680877477	38,1853047013283
64,4239355581813	32,7592834681273
50,5887433495373	27,4204439073801
83,8103912244551	24,634781897068
73,8479070626199	11,0219864696264
71,9860281939618	27,0758687257767
75,5436490476132	5,70390444993973
67,763859805651	22,8828454315662
63,2094176500105	16,7469162940979
42,5053246305324	5,25139005482197
