0,505343511450382	66,2	Jurkat (scFv R228E)
5,43303571428571	1217	Raji (scFv R228E)
1,27480916030534	167	Jurkat (scFv Y169A)
8,50892857142857	1906	Raji (scFv Y169A)
1,02290076335878	134	Jurkat (scFv Y107A)
0,879464285714286	197	Raji (scFv Y107A)
1,06106870229008	139	Jurkat (scFv D99N)
3,52232142857143	789	Raji (scFv D99N)
1,02290076335878	134	Jurkat (scFv wild)
38,4910714285714	8622	Raji (scFv wild)
1	131	Jurkat NSC
1	224	Raji NSC
