#	This
#	Created
# # # # # # # # # # # @ @ @ @TYPE @ @ @ @ @ @ @	:-)  Executable: Data Working Command gmx gmx  Georgetown  title xaxis yaxis xy view legend legend legend legend legend s0
0	536985,3
40000000	562141,7
80000000	507189,5
120000000	532474,3
160000000	465464,2
200000000	447490,8
240000000	512630,3
280000000	565846,3
320000000	483013,4
360000000	570362
400000000	483400,7
440000000	355654,4
480000000	337440,3
520000000	512281,9
560000000	559398,2
600000000	531340
640000000	524633,8
680000000	510422,2
720000000	464458
760000000	512723,2
800000000	534687
840000000	503879,2
880000000	368985
920000000	449552
960000000	507300,7
1000000000	572019,5
1040000000	547581,1
1080000000	503327,8
1120000000	414155,5
1160000000	437892,6
1200000000	427462,1
1240000000	468961,5
1280000000	455141,9
1320000000	547712
1360000000	575738,6
1400000000	511247,4
1440000000	421143,7
1480000000	431034,1
1520000000	441114,6
1560000000	388877,8
1600000000	428732
1640000000	431233,1
1680000000	401604,3
1720000000	452226,6
1760000000	533723,8
1800000000	418210,2
1840000000	489330,1
1880000000	439451,8
1920000000	463893,2
1960000000	478015,7
2000000000	450499,6
2040000000	466222,8
2080000000	464918,5
2120000000	399005
2160000000	432342,1
2200000000	441530,4
2240000000	460069,9
2280000000	513464,6
2320000000	438805,1
2360000000	402278,5
2400000000	416116,4
2440000000	423134,6
2480000000	457200,2
2520000000	482528,7
2560000000	580375,7
2600000000	545140,6
2640000000	461548,7
2680000000	541217
2720000000	481675,5
2760000000	430726,6
2800000000	460734,3
2840000000	421827,1
2880000000	533559,5
2920000000	411702,5
2960000000	475741,6
3000000000	455798,3
3040000000	401205,8
3080000000	437306,4
3120000000	440174,9
3160000000	479967,7
3200000000	419462,7
3240000000	386824
3280000000	414094
3320000000	433019,5
3360000000	402895,9
3400000000	394824
3440000000	438048
3480000000	415259,5
3520000000	400257,2
3560000000	429126
3600000000	410834,5
3640000000	415284,4
3680000000	480744,3
3720000000	445391,9
3760000000	418433,1
3800000000	402067,4
3840000000	417676
3880000000	507793,1
3920000000	417497,2
3960000000	413602,5
4000000000	394442,9
4040000000	401394,1
4080000000	368148,4
4120000000	442885
4160000000	420894
4200000000	478986,3
4240000000	393509,9
4280000000	403013,9
4320000000	421675,2
4360000000	410970,6
4400000000	380097,3
4440000000	408594
4480000000	433710,4
4520000000	479639,9
4560000000	505829,8
4600000000	419345
4640000000	408418,7
4680000000	497056,5
4720000000	421879,5
4760000000	413766,9
4800000000	413883,9
4840000000	475984,3
4880000000	510578,2
4920000000	387557,3
4960000000	393971,9
5000000000	410476,4
5040000000	380253,5
5080000000	393981,1
5120000000	360337,3
5160000000	421412,1
5200000000	411951,5
5240000000	424954,2
5280000000	425692
5320000000	402996,2
5360000000	462430,6
5400000000	456132,9
5440000000	540074,9
5480000000	533851,3
5520000000	541585,2
5560000000	523198,1
5600000000	583998,6
5640000000	562170,9
5680000000	588955,2
5720000000	616970,8
5760000000	688251,7
5800000000	576060,7
5840000000	701994
5880000000	531121,4
5920000000	449401,9
5960000000	507909,4
6000000000	490544,3
6040000000	431951,3
6080000000	455653,3
6120000000	576299,3
6160000000	506286,6
6200000000	599024,2
6240000000	479641,6
6280000000	426081
6320000000	518158,3
6360000000	457585
6400000000	530793,1
6440000000	408945,3
6480000000	508387,9
6520000000	398839,5
6560000000	527161,3
6600000000	561827,4
6640000000	469013,2
6680000000	545389,8
6720000000	538417
6760000000	552914,1
6800000000	410989
6840000000	401305
6880000000	563902,7
6920000000	405299,9
6960000000	411827,6
7000000000	426367,3
7040000000	402052,1
7080000000	565268,4
7120000000	524022,6
7160000000	522854,4
7200000000	567995,5
7240000000	554747,9
7280000000	563723,3
7320000000	608192
7360000000	531629,6
7400000000	620263,1
7440000000	608905,5
7480000000	575713,4
7520000000	591574,9
7560000000	557291,4
7600000000	640607,5
7640000000	578143,8
7680000000	537760,2
7720000000	530684,4
7760000000	560549,6
7800000000	526382
7840000000	630715,7
7880000000	596230,6
7920000000	560879
7960000000	609763
8000000000	625928
8040000000	617185,6
8080000000	593529,7
8120000000	585819,8
8160000000	631927,6
8200000000	572339,8
8240000000	459915,2
8280000000	554525,9
8320000000	625576,7
8360000000	631181,2
8400000000	653652,9
8440000000	573412,4
8480000000	594511,7
8520000000	590048,5
8560000000	567893
8600000000	573525,8
8640000000	583194,5
8680000000	667102,6
8720000000	599878,6
8760000000	608999,3
8800000000	566152,1
8840000000	550050,2
8880000000	688622,1
8920000000	621381
8960000000	672080,2
9000000000	568694,8
9040000000	663088,1
9080000000	679548,2
9120000000	581433,2
9160000000	575441,7
9200000000	582610,5
9240000000	671412
9280000000	555342
9320000000	644190,4
9360000000	481387,5
9400000000	541713,8
9440000000	568095,8
9480000000	570823,7
9520000000	600538,3
9560000000	563024,9
9600000000	582198
9640000000	410702,9
9680000000	517552,2
9720000000	546027,7
9760000000	490683,1
9800000000	558786,5
9840000000	611781,5
9880000000	551713,9
9920000000	492311,7
9960000000	489054,4
10000000000	505297,7
10040000000	385005,4
10080000000	424471,5
10120000000	566522,8
10160000000	539378
10200000000	586860,5
10240000000	486072
10280000000	534763
10320000000	583498,1
10360000000	539296,4
10400000000	542281,1
10440000000	491173,3
10480000000	375635,6
10520000000	410747,9
10560000000	490381,2
10600000000	435027,5
10640000000	529956,5
10680000000	451859,4
10720000000	472111,3
10760000000	431863,4
10800000000	533797,9
10840000000	475480,7
10880000000	409587,8
10920000000	382879,8
10960000000	519682,7
11000000000	524161,9
11040000000	518106,5
11080000000	516578,9
11120000000	519986,7
11160000000	544916,5
11200000000	529430,7
11240000000	537030,8
11280000000	447154,4
11320000000	592025
11360000000	574398,6
