@TYPE	VH+VL	VH	VL	CD20
@	R228E	R228E	R228E	R228E
36,4000015	0,1273242	0,1305235	0,1172415	0,1445883
36,4400024	0,131396	0,1215653	0,1273419	0,1492015
36,4800034	0,1371529	0,1155012	0,1407757	0,1354196
36,5200005	0,1413531	0,1211196	0,1336621	0,145503
36,5600014	0,1176108	0,1085924	0,1034369	0,1449368
36,6000023	0,1166703	0,1139646	0,1106555	0,1605354
36,6400032	0,1306643	0,1190572	0,1146044	0,1490605
36,6800003	0,1248589	0,1222114	0,1071885	0,156244
36,7200012	0,1267186	0,1179574	0,1216689	0,1615393
36,7600021	0,140825	0,1322362	0,1257789	0,1513335
36,8000031	0,1453878	0,136281	0,1225385	0,1632203
36,8400002	0,134318	0,1314887	0,1198753	0,1547037
36,8800011	0,1405171	0,1411106	0,1270608	0,160046
36,920002	0,1353548	0,1333834	0,1205676	0,1695341
36,9600029	0,1370389	0,1206926	0,1313103	0,1657609
37	0,1308408	0,128898	0,1194304	0,1491072
37,0400009	0,1309779	0,1307035	0,1259273	0,1719085
37,0800018	0,1543673	0,1408633	0,1216319	0,1637365
37,1200027	0,1400783	0,1393166	0,1161106	0,1499224
37,1600037	0,1373386	0,1332984	0,1330541	0,1639375
37,2000008	0,1348353	0,1267504	0,1317877	0,1725363
37,2400017	0,1379959	0,1335476	0,1317978	0,1684544
37,2800026	0,1342848	0,1296914	0,1230486	0,1809464
37,3200035	0,1416468	0,1462175	0,1252141	0,1525063
37,3600006	0,1315453	0,1265197	0,1230737	0,1624908
37,4000015	0,136711	0,1362696	0,1266011	0,1451771
37,4400024	0,1349465	0,13608	0,1143489	0,1552258
37,4800034	0,1524115	0,1344635	0,1214909	0,1558757
37,5200005	0,1509784	0,1315904	0,1242754	0,1606285
37,5600014	0,1486608	0,1243365	0,1341701	0,1594887
37,6000023	0,1359993	0,1244302	0,1256244	0,1569565
37,6400032	0,1209797	0,1141568	0,1138032	0,1629969
37,6800003	0,1390757	0,1237529	0,1279064	0,1630414
37,7200012	0,1362971	0,1173788	0,1138997	0,1583826
37,7600021	0,1287308	0,1237512	0,1104378	0,1797246
37,8000031	0,1293252	0,1162391	0,120611	0,1582117
37,8400002	0,1120182	0,1086471	0,0961636	0,172097
37,8800011	0,1172302	0,1211396	0,1016475	0,1579816
37,920002	0,1326804	0,113475	0,1180833	0,1854688
37,9600029	0,1196524	0,1168577	0,107561	0,1709491
38	0,1253888	0,1107687	0,1122904	0,1581316
38,0400009	0,1193631	0,1166884	0,111389	0,1864228
38,0800018	0,1233137	0,1204218	0,1111293	0,1913598
38,1200027	0,1491478	0,139729	0,1164399	0,1756646
38,1600037	0,1208118	0,1171777	0,1229053	0,1768116
38,2000008	0,1298647	0,140042	0,1018784	0,1676623
38,2400017	0,1333141	0,1379527	0,1202554	0,1747695
38,2800026	0,1313975	0,1381175	0,1127962	0,1625636
38,3200035	0,1253807	0,12363	0,1042853	0,1537671
38,3600006	0,1293985	0,122881	0,1159052	0,1700301
38,4000015	0,1310164	0,1190902	0,1108629	0,1748151
38,4400024	0,1458279	0,1354998	0,1269553	0,1532334
38,4800034	0,1464092	0,1398453	0,1089771	0,1532007
38,5200005	0,1391141	0,1402618	0,1242661	0,1572458
38,5600014	0,1375329	0,1347771	0,1139665	0,1579481
38,6000023	0,1365882	0,1351726	0,107814	0,1486005
38,6400032	0,1471621	0,1542598	0,1177232	0,1586853
38,6800003	0,1235635	0,1325075	0,1075869	0,1354704
38,7200012	0,1261344	0,1265466	0,1038092	0,1446204
38,7600021	0,1223736	0,1209159	0,1147459	0,1703768
38,8000031	0,1336873	0,1335515	0,1177824	0,1557054
38,8400002	0,1343867	0,1131425	0,1268581	0,1598048
38,8800011	0,1257256	0,1190472	0,1212912	0,1713892
38,920002	0,129151	0,128614	0,1114813	0,1561697
38,9600029	0,1325234	0,1415069	0,1028294	0,1601673
39	0,1464008	0,146576	0,1323003	0,1548608
39,0400009	0,1241547	0,1206345	0,1090523	0,1519501
39,0800018	0,1269799	0,1276455	0,0968224	0,1529291
39,1200027	0,129912	0,1404101	0,1124091	0,159204
39,1600037	0,1173609	0,1206691	0,102923	0,1400291
39,2000008	0,1378393	0,1316516	0,1214122	0,1296096
39,2400017	0,1303242	0,1434148	0,0976762	0,1348924
39,2800026	0,1220084	0,1262479	0,0996876	0,1440184
39,3200035	0,12378	0,1160891	0,108621	0,135319
39,3600006	0,1234633	0,1210273	0,1106026	0,1381086
39,4000015	0,1132068	0,1214578	0,0957446	0,1292512
39,4400024	0,1262127	0,1219424	0,0945005	0,1312245
39,4800034	0,1005559	0,1050746	0,0876591	0,1342256
39,5200005	0,1175401	0,1172627	0,0966951	0,1171062
39,5600014	0,1149762	0,1218226	0,0835674	0,127565
39,6000023	0,1189264	0,1241952	0,0970417	0,1363253
39,6400032	0,1318808	0,1324006	0,1201927	0,1426491
39,6800003	0,120037	0,1167086	0,1024254	0,1348769
39,7200012	0,1165273	0,1172808	0,0954044	0,1551816
39,7600021	0,1246329	0,1202161	0,1209033	0,1505839
39,8000031	0,1147003	0,1072858	0,1030895	0,1488445
39,8400002	0,1213125	0,1237653	0,0906863	0,1474916
39,8800011	0,1207628	0,1148	0,1034461	0,149059
39,920002	0,1038063	0,1008905	0,099095	0,1402165
39,9600029	0,1230978	0,1208955	0,1064385	0,1349784
40	0,1194062	0,120555	0,1056783	0,1429655
40,0400009	0,1267062	0,133426	0,1069484	0,1363212
40,0800018	0,1140111	0,1080865	0,0995604	0,1435265
40,1200027	0,1121959	0,1143407	0,1028639	0,1517095
40,1600037	0,1239607	0,126559	0,1146119	0,1319171
40,2000008	0,1219085	0,1171076	0,1097298	0,1373347
40,2400017	0,1211752	0,1238328	0,1106324	0,1262037
40,2800026	0,121421	0,1138446	0,1106016	0,1365192
40,3200035	0,1325562	0,1197608	0,1095944	0,1384407
40,3600006	0,1173032	0,1172402	0,1140973	0,1518995
40,4000015	0,1248891	0,1122427	0,1021499	0,1357778
40,4400024	0,130944	0,1244035	0,0998487	0,1410176
40,4800034	0,1219973	0,1184047	0,1233833	0,1389933
40,5200005	0,1310595	0,1216893	0,1296338	0,1407741
40,5600014	0,1392516	0,1330158	0,123422	0,1305432
40,6000023	0,1394676	0,1302025	0,1287042	0,13304
40,6400032	0,1375549	0,1263273	0,1339796	0,1269117
40,6800003	0,1384917	0,134884	0,1156264	0,1263081
40,7200012	0,1282306	0,1337422	0,1162714	0,1319412
40,7600021	0,1436012	0,1463269	0,1240346	0,1257059
40,8000031	0,1372832	0,1369052	0,1135508	0,1368696
40,8400002	0,1446882	0,1380425	0,1278025	0,1272667
40,8800011	0,1410612	0,1308201	0,1267993	0,1342835
40,920002	0,1332716	0,1224735	0,1261719	0,1485296
40,9600029	0,1343167	0,1326787	0,1099832	0,1456477
41,0000038	0,1212749	0,1217544	0,1061393	0,1414475
41,0400009	0,1305241	0,1340518	0,1037663	0,1400301
41,0800018	0,1518921	0,1404219	0,1379396	0,1446171
41,1200027	0,1385744	0,1235878	0,1345318	0,1337417
41,1600037	0,1511354	0,1496353	0,1316605	0,140237
41,2000008	0,1488836	0,1472747	0,1274482	0,1474789
41,2400017	0,1297576	0,1378229	0,1111452	0,1383471
41,2800026	0,1421919	0,136723	0,1321577	0,129148
41,3200035	0,1448695	0,1365331	0,1354516	0,1319823
41,3600006	0,1411448	0,1453757	0,1080119	0,1365953
41,4000015	0,129773	0,136576	0,1130802	0,1290354
41,4400024	0,135257	0,1398458	0,1061004	0,1393689
41,4800034	0,1195429	0,1232156	0,0878884	0,1309008
41,5200005	0,1313888	0,1465117	0,1039467	0,1345058
41,5600014	0,1294224	0,1395442	0,1067394	0,1304721
41,6000023	0,1268943	0,1401152	0,0916475	0,1281795
41,6400032	0,1302834	0,137924	0,1109771	0,1248041
41,6800003	0,1308548	0,1323352	0,1249088	0,131499
41,7200012	0,1299731	0,1199303	0,1362374	0,1151239
41,7600021	0,135779	0,137225	0,1157281	0,1309042
41,8000031	0,1321694	0,136194	0,1057398	0,1266052
41,8400002	0,128775	0,1303961	0,1147401	0,1262131
41,8800011	0,1222851	0,1130704	0,1169282	0,1273795
41,920002	0,1204867	0,1150115	0,112129	0,1415753
41,9600029	0,1167433	0,1076399	0,1006387	0,1385548
42,0000038	0,1313239	0,1122996	0,1166724	0,1397322
42,0400009	0,1284919	0,1312641	0,1143593	0,1570222
42,0800018	0,1257322	0,1136146	0,1209039	0,1622537
42,1200027	0,1288914	0,1250081	0,1240628	0,1655158
42,1600037	0,1489509	0,1461204	0,125519	0,1542636
42,2000008	0,1306873	0,1137641	0,1297708	0,1536001
42,2400017	0,1384229	0,125315	0,122753	0,1693522
42,2800026	0,144992	0,1230309	0,1371837	0,1454764
42,3200035	0,1449293	0,1363544	0,1141969	0,1486407
42,3600006	0,1304806	0,1272465	0,122838	0,1674757
42,4000015	0,1207711	0,1151716	0,1175695	0,148238
42,4400024	0,1312221	0,1329922	0,1131072	0,1570044
42,4800034	0,1331923	0,1363063	0,1177949	0,1612108
42,5200005	0,1300337	0,1332695	0,1154418	0,1540933
42,5600014	0,1348915	0,1372236	0,1275089	0,1449594
42,6000023	0,1450596	0,1602134	0,1061755	0,1392707
42,6400032	0,1451882	0,1507207	0,1303773	0,1590036
42,6800003	0,1402618	0,1419428	0,1284541	0,1419907
42,7200012	0,1396995	0,1418506	0,1278729	0,1595006
42,7600021	0,1305097	0,1297848	0,1164283	0,1455111
42,8000031	0,142497	0,1284607	0,137702	0,1515888
42,8400002	0,1495026	0,1315223	0,140366	0,1519095
42,8800011	0,1453033	0,1367806	0,1292071	0,1463864
42,920002	0,1592125	0,1340401	0,1341637	0,1479319
42,9600029	0,1330636	0,1181016	0,1253266	0,1513154
43,0000038	0,1385892	0,1247309	0,1158972	0,1487307
43,0400009	0,1253506	0,1360942	0,0965273	0,1522014
43,0800018	0,1372903	0,138912	0,119705	0,1458335
43,1200027	0,150234	0,1355728	0,1248665	0,1524108
43,1600037	0,130082	0,1208443	0,1240433	0,147091
43,2000008	0,1314956	0,133416	0,1197771	0,1354842
43,2400017	0,1353136	0,1446131	0,099876	0,1393411
43,2800026	0,1290474	0,1276192	0,1227628	0,150483
43,3200035	0,1202703	0,107628	0,1072867	0,1473121
43,3600006	0,1292366	0,1272712	0,1188741	0,1451212
43,4000015	0,119227	0,1118312	0,111842	0,1300006
43,4400024	0,1198802	0,1168958	0,1024199	0,1424453
43,4800034	0,1029276	0,100783	0,1019765	0,15231
43,5200005	0,1139802	0,1072451	0,1131079	0,1431814
43,5600014	0,1258642	0,1150536	0,115391	0,1446054
43,6000023	0,1268369	0,1240852	0,115324	0,1438068
43,6400032	0,1344161	0,1067248	0,1163995	0,1453812
43,6800003	0,1369415	0,1309403	0,1157198	0,1450792
43,7200012	0,1240311	0,1212492	0,1114872	0,1437601
43,7600021	0,1382037	0,1134227	0,1126995	0,1448869
43,8000031	0,1283379	0,1220519	0,1142286	0,1427764
43,840004	0,1167393	0,1256008	0,086464	0,1396447
43,8800011	0,1246653	0,1331133	0,1044634	0,1380489
43,920002	0,1301426	0,1376631	0,1000897	0,1471779
43,9600029	0,1247768	0,1186073	0,110096	0,1496829
44,0000038	0,1236783	0,1358185	0,0916131	0,1541079
44,0400009	0,1317128	0,1408496	0,1072789	0,1581182
44,0800018	0,1235917	0,1365501	0,0902678	0,1546505
44,1200027	0,1258285	0,1342404	0,0889383	0,152246
44,1600037	0,1371243	0,1505262	0,0965381	0,1510835
44,2000008	0,1416012	0,13709	0,1132808	0,1568914
44,2400017	0,1288767	0,1295495	0,1061621	0,1538231
44,2800026	0,1406555	0,1310035	0,1031053	0,1553765
44,3200035	0,1317541	0,1336567	0,1120334	0,1561275
44,3600006	0,1360621	0,1517552	0,1014252	0,152372
44,4000015	0,126018	0,1318325	0,1036045	0,144674
44,4400024	0,1185537	0,1206157	0,086402	0,1648197
44,4800034	0,1301013	0,1425499	0,0998734	0,1618421
44,5200005	0,1238709	0,1329693	0,1000254	0,1476779
44,5600014	0,1363393	0,1395516	0,1179575	0,1554113
44,6000023	0,1181204	0,1275589	0,0944925	0,1566541
44,6400032	0,1243276	0,1354834	0,0924094	0,1586824
44,6800003	0,1309654	0,1395869	0,1070121	0,1406437
44,7200012	0,1292626	0,1360411	0,1073852	0,1426153
44,7600021	0,1362872	0,1452129	0,0940174	0,1541489
44,8000031	0,1223323	0,1293573	0,0881444	0,1479609
44,840004	0,1351377	0,1443618	0,089242	0,139898
44,8800011	0,135311	0,1334207	0,096684	0,1422419
44,920002	0,1345378	0,1371257	0,1236412	0,1452935
44,9600029	0,1210719	0,1300837	0,0981438	0,1498555
45,0000038	0,1454648	0,1495227	0,1097206	0,1450472
45,0400009	0,1403583	0,1440304	0,1267553	0,1519322
45,0800018	0,1301562	0,1438999	0,0981895	0,1691112
45,1200027	0,1180069	0,1279175	0,0988048	0,1588846
45,1600037	0,1241603	0,1271023	0,106862	0,162905
45,2000008	0,1301732	0,1275948	0,1168889	0,1628964
45,2400017	0,12089	0,1302342	0,0979882	0,1483951
45,2800026	0,1209592	0,1210835	0,1112971	0,1549154
45,3200035	0,1274965	0,1335481	0,1087893	0,1388516
45,3600006	0,1209055	0,1173758	0,1044139	0,1555918
45,4000015	0,1316992	0,1197424	0,1200475	0,160934
45,4400024	0,1231995	0,1198245	0,1069539	0,1449238
45,4800034	0,1433073	0,1300788	0,1074883	0,1531576
45,5200005	0,1150661	0,1119477	0,1028693	0,1540726
45,5600014	0,1291038	0,1240063	0,114274	0,1645451
45,6000023	0,1308466	0,1108634	0,1251566	0,1476502
45,6400032	0,1368772	0,1238651	0,1117408	0,162945
45,6800003	0,1168588	0,1162106	0,1078146	0,1643552
45,7200012	0,1294186	0,1200633	0,1284281	0,1626066
45,7600021	0,1326468	0,1271076	0,1033403	0,156258
45,8000031	0,1311833	0,1157237	0,1145226	0,1488791
45,840004	0,1208911	0,1186498	0,1037667	0,1466573
45,8800011	0,1222417	0,1142889	0,099923	0,1426898
45,920002	0,1451021	0,1393373	0,110525	0,1376095
45,9600029	0,1409466	0,1397822	0,1126694	0,1405899
46,0000038	0,1326387	0,127555	0,1132216	0,1466365
46,0400009	0,1369541	0,1410814	0,1227227	0,1355
46,0800018	0,1332764	0,1353271	0,1182939	0,1375856
46,1200027	0,1440109	0,1480004	0,1070419	0,1375399
46,1600037	0,1375821	0,1338237	0,1118666	0,1345894
46,2000008	0,1210599	0,1286526	0,0999836	0,1396673
46,2400017	0,1350781	0,140204	0,0985683	0,1412975
46,2800026	0,1329791	0,1283966	0,1100141	0,1357457
46,3200035	0,1191598	0,1204258	0,1057615	0,1378424
46,3600006	0,1304087	0,1373758	0,0902662	0,1463726
46,4000015	0,130198	0,1258126	0,0969122	0,1500568
46,4400024	0,111093	0,1048052	0,1088399	0,1514238
46,4800034	0,1152041	0,1182235	0,0986975	0,1392019
46,5200005	0,1249645	0,11632	0,1117715	0,1465867
46,5600014	0,1405565	0,1270757	0,109823	0,140577
46,6000023	0,1445844	0,1429177	0,1238086	0,1663904
46,6400032	0,1314325	0,1281466	0,1215584	0,1520489
46,6800041	0,1420369	0,1361473	0,130469	0,1392986
46,7200012	0,142106	0,1347374	0,1091466	0,151649
46,7600021	0,1226083	0,1229192	0,1028033	0,1674122
46,8000031	0,1250478	0,1150544	0,1134416	0,1615135
46,840004	0,1216919	0,1148137	0,1005675	0,1602849
46,8800011	0,1241352	0,1237783	0,0936397	0,1530652
46,920002	0,1199931	0,1151407	0,0916612	0,1537748
46,9600029	0,1227677	0,1252246	0,1150373	0,1770267
47,0000038	0,133427	0,1360101	0,1045706	0,1652413
47,0400009	0,1294284	0,1316197	0,100788	0,1547969
47,0800018	0,1200846	0,1203749	0,1033465	0,1696805
47,1200027	0,1203402	0,1146103	0,1123093	0,1674759
47,1600037	0,1345586	0,1373795	0,0954142	0,1723161
47,2000008	0,1272722	0,1337594	0,1106302	0,1752148
47,2400017	0,1265582	0,1343548	0,1003148	0,1536239
47,2800026	0,1346081	0,133166	0,1086387	0,1625604
47,3200035	0,1382403	0,1374788	0,1160611	0,1547426
47,3600006	0,1295793	0,1387016	0,0993718	0,1301971
47,4000015	0,1284155	0,1297741	0,1045693	0,1489561
47,4400024	0,1349923	0,1263098	0,1118908	0,1590573
47,4800034	0,1216848	0,1289314	0,0856439	0,1541485
47,5200005	0,1357985	0,1397142	0,1139103	0,1768785
47,5600014	0,1368446	0,1422669	0,1189603	0,1669494
47,6000023	0,1366607	0,1396173	0,1089128	0,1622204
47,6400032	0,1286109	0,1405986	0,1035814	0,1509332
47,6800041	0,1182704	0,127386	0,0879055	0,1515653
47,7200012	0,1369754	0,1311195	0,1124871	0,1497137
47,7600021	0,1185315	0,1223956	0,0955245	0,1633568
47,8000031	0,1209686	0,1326845	0,0955759	0,1617737
47,840004	0,1224948	0,1261231	0,0993771	0,1461861
47,8800011	0,1212601	0,1238375	0,1037237	0,1711909
47,920002	0,121117	0,1202205	0,1053498	0,1524736
47,9600029	0,1360361	0,1331279	0,1157467	0,1478164
48,0000038	0,1228398	0,1352678	0,1012576	0,1779905
48,0400009	0,1376803	0,1333712	0,1204772	0,1444849
48,0800018	0,1266372	0,1289196	0,1151729	0,1608191
48,1200027	0,1425589	0,1373709	0,1369214	0,156779
48,1600037	0,1351296	0,142497	0,1035385	0,1570029
48,2000008	0,1532429	0,1492555	0,1125109	0,1445806
48,2400017	0,1481387	0,1590936	0,1132703	0,1416539
48,2800026	0,127489	0,1367944	0,1025325	0,1475058
48,3200035	0,1318581	0,1299038	0,1229571	0,153266
48,3600006	0,1384037	0,1483683	0,1142198	0,1354393
48,4000015	0,1549549	0,1625989	0,1150917	0,1409007
48,4400024	0,1388578	0,1508528	0,1149663	0,1355477
48,4800034	0,149196	0,1570761	0,1193582	0,1381672
48,5200005	0,143983	0,1546759	0,1141023	0,1520489
48,5600014	0,1385404	0,1459685	0,1054344	0,1525807
48,6000023	0,1404057	0,150505	0,1199778	0,1430261
48,6400032	0,1434226	0,1529186	0,1188823	0,1389774
48,6800041	0,1400367	0,1425027	0,1182941	0,1391748
48,7200012	0,1376354	0,1461104	0,1088514	0,1410573
48,7600021	0,1358177	0,1425167	0,1177821	0,1365544
48,8000031	0,1440166	0,1481455	0,1143119	0,1432169
48,840004	0,1506199	0,1567101	0,1273737	0,1371425
48,8800011	0,1464345	0,1403015	0,1438393	0,1246169
48,920002	0,1287484	0,1258035	0,1229373	0,1247941
48,9600029	0,1434367	0,1386337	0,1273078	0,1393741
49,0000038	0,1455622	0,1455756	0,1274806	0,1197946
49,0400009	0,148716	0,1423282	0,1397259	0,1387793
49,0800018	0,1295169	0,1279618	0,1162805	0,1255182
49,1200027	0,1339355	0,1461748	0,1114452	0,1361278
49,1600037	0,1376219	0,1232916	0,1267623	0,1428298
49,2000008	0,1432245	0,1332805	0,13914	0,1326011
49,2400017	0,1323927	0,1342532	0,126187	0,1365348
49,2800026	0,1390525	0,1387088	0,1248938	0,1352577
49,3200035	0,1263327	0,1340515	0,111496	0,1403827
49,3600006	0,1407295	0,1349336	0,1096499	0,134521
49,4000015	0,1331298	0,1294088	0,1129658	0,1339135
49,4400024	0,1367806	0,1404371	0,1165407	0,125652
49,4800034	0,1446976	0,1440118	0,1128612	0,150842
49,5200005	0,1264758	0,1306387	0,1160863	0,1393331
49,5600014	0,1300534	0,1273092	0,1093906	0,1469067
49,6000023	0,1393139	0,1345128	0,1138791	0,138314
49,6400032	0,1408281	0,1260975	0,1181647	0,1407563
49,6800041	0,1338562	0,1254413	0,1151313	0,1367908
49,7200012	0,1458356	0,1342113	0,1204922	0,1352856
49,7600021	0,1466834	0,1505995	0,115971	0,1240337
49,8000031	0,1395912	0,1315967	0,1196049	0,145198
49,840004	0,1256921	0,132172	0,101172	0,13683
49,8800011	0,1399411	0,1371747	0,112552	0,1315239
49,920002	0,1350215	0,1381923	0,1097314	0,1390674
49,9600029	0,135021	0,1400586	0,1199043	0,1343208
50,0000038	0,1325575	0,1366998	0,1202536	0,1508565
50,0400009	0,1402697	0,1462462	0,1063788	0,1442236
50,0800018	0,137863	0,1293981	0,1355548	0,1393371
50,1200027	0,1279637	0,1304158	0,1150427	0,1321639
50,1600037	0,1402667	0,1380666	0,1080742	0,1411425
50,2000008	0,1283543	0,1285547	0,1208835	0,1351979
50,2400017	0,1364426	0,1450107	0,105965	0,1482806
50,2800026	0,1412055	0,1424604	0,1120718	0,1346529
50,3200035	0,1357069	0,1389931	0,1099218	0,1482048
50,3600006	0,1328653	0,1387071	0,1068124	0,156298
50,4000015	0,1235137	0,1326999	0,0879139	0,1635948
50,4400024	0,1362301	0,1426339	0,1119232	0,1538022
50,4800034	0,1235348	0,1219182	0,1032988	0,1545867
50,5200043	0,1219372	0,119479	0,1037259	0,1495574
50,5600014	0,1366066	0,1438194	0,1113851	0,137812
50,6000023	0,1299344	0,1327677	0,1106775	0,1308435
50,6400032	0,1352827	0,1417697	0,0980974	0,1405458
50,6800041	0,1336297	0,1251356	0,1119498	0,1342614
50,7200012	0,1132708	0,1163883	0,1044615	0,1390874
50,7600021	0,1191796	0,1239341	0,0987542	0,14608
50,8000031	0,1257819	0,1248769	0,1022775	0,1448852
50,840004	0,1436086	0,1496376	0,1216893	0,135512
50,8800011	0,1292613	0,1273659	0,1214783	0,1253296
50,920002	0,1328558	0,1270339	0,1101853	0,1353697
50,9600029	0,1343577	0,1219085	0,1121224	0,1391539
51,0000038	0,1243461	0,109034	0,1165317	0,1378757
51,0400009	0,1347624	0,1370655	0,1098559	0,1393986
51,0800018	0,1464694	0,148215	0,110474	0,13649
51,1200027	0,1200071	0,1173407	0,1049803	0,1587862
51,1600037	0,1285382	0,1374914	0,0971365	0,1355907
51,2000008	0,121666	0,1223402	0,0970499	0,1459975
51,2400017	0,1139657	0,1159194	0,1036206	0,1449176
51,2800026	0,1192871	0,1078905	0,1109688	0,1460133
51,3200035	0,1217946	0,1212187	0,1006059	0,1440935
51,3600006	0,1239047	0,1234745	0,1013903	0,1429362
51,4000015	0,1195706	0,1164611	0,1061416	0,1395016
51,4400024	0,1187155	0,1207242	0,1017902	0,1455172
51,4800034	0,1269645	0,1191801	0,1032668	0,1466782
51,5200043	0,1388494	0,1192082	0,1306213	0,1445253
51,5600014	0,1208186	0,1138554	0,1220009	0,1545241
51,6000023	0,1286875	0,1213423	0,1164056	0,1429976
51,6400032	0,127796	0,1176889	0,1216528	0,1428981
51,6800041	0,1289208	0,1236151	0,1124218	0,1415994
51,7200012	0,1234943	0,1248086	0,1094609	0,1408783
51,7600021	0,1189316	0,1203159	0,109317	0,1420154
51,8000031	0,1343374	0,118055	0,1105059	0,1566488
51,840004	0,1369361	0,1236793	0,1054769	0,1460766
51,8800011	0,1423047	0,1180539	0,1072808	0,1642514
51,920002	0,130299	0,1123908	0,1040342	0,1427454
51,9600029	0,1427252	0,1133467	0,115759	0,1292361
52,0000038	0,1268454	0,1102575	0,1141154	0,138727
52,0400009	0,1347284	0,1237287	0,1109731	0,1447523
52,0800018	0,1203335	0,1196	0,1043701	0,1493212
52,1200027	0,1153598	0,1002483	0,0907933	0,1600302
52,1600037	0,1260045	0,118445	0,1143899	0,1513587
52,2000008	0,133192	0,1202646	0,1021701	0,1489849
52,2400017	0,1306031	0,1147208	0,1093338	0,1450145
52,2800026	0,1268821	0,1205718	0,1182973	0,1514514
52,3200035	0,1362197	0,1193308	0,111235	0,1380089
52,3600006	0,137552	0,1363359	0,1027067	0,1391234
52,4000015	0,1444599	0,1417609	0,0967375	0,1292101
52,4400024	0,134312	0,1359098	0,1078509	0,1385266
52,4800034	0,1532412	0,1493628	0,1010956	0,1370104
52,5200043	0,1286528	0,128656	0,1003691	0,1387592
52,5600014	0,1366555	0,1321393	0,1142597	0,1417986
52,6000023	0,1340526	0,1376708	0,1067992	0,1513919
52,6400032	0,1348701	0,1358776	0,0982144	0,1339224
52,6800041	0,1326872	0,1342806	0,0977896	0,1489955
52,7200012	0,1374337	0,1226195	0,1066117	0,1551572
52,7600021	0,1258538	0,116692	0,0979826	0,1524612
52,8000031	0,1255598	0,1226296	0,1054039	0,1509725
52,840004	0,1291946	0,1229005	0,1068485	0,1403388
52,8800011	0,1333351	0,1330045	0,1049627	0,1459474
52,920002	0,1329066	0,1229096	0,1024761	0,1302852
52,9600029	0,1211811	0,1270187	0,0965843	0,142287
53,0000038	0,1327042	0,1190981	0,1190296	0,14674
53,0400009	0,1276773	0,1290501	0,098497	0,1483393
53,0800018	0,1363901	0,1314858	0,1253104	0,1309925
53,1200027	0,1271277	0,1250069	0,1086145	0,1395998
53,1600037	0,1427807	0,136169	0,1060841	0,1276404
53,2000008	0,1346717	0,1246773	0,1104953	0,1340619
53,2400017	0,1442958	0,1402738	0,1137763	0,1450777
53,2800026	0,1421577	0,1374473	0,1048355	0,1402165
53,3200035	0,1267633	0,1264192	0,0894333	0,1419402
53,3600044	0,1268895	0,1309865	0,1061992	0,1342665
53,4000015	0,162511	0,1455285	0,0945772	0,1375752
53,4400024	0,1350999	0,1172175	0,1145402	0,1395723
53,4800034	0,1449908	0,1382086	0,1245464	0,1426653
53,5200043	0,1440484	0,1342531	0,1250378	0,1338177
53,5600014	0,146639	0,1323557	0,1193399	0,1292873
53,6000023	0,1501366	0,1238446	0,1163245	0,1353737
53,6400032	0,1569827	0,1358666	0,1138812	0,1540841
53,6800041	0,1556191	0,1207566	0,106925	0,1608335
53,7200012	0,162746	0,1317476	0,1210465	0,1393701
53,7600021	0,1636305	0,1282568	0,1302377	0,1288066
53,8000031	0,1484378	0,1215652	0,1201956	0,1330058
53,840004	0,1270953	0,1158038	0,1096289	0,126652
53,8800011	0,1451829	0,1170871	0,1211772	0,1288201
53,920002	0,1326842	0,1318727	0,1048087	0,1485553
53,9600029	0,1340882	0,1189148	0,1092958	0,1373469
54,0000038	0,1502019	0,1206034	0,0905005	0,1394632
54,0400009	0,1495105	0,1229681	0,1033555	0,1384982
54,0800018	0,1514912	0,125658	0,1051877	0,1442805
54,1200027	0,1494876	0,1132822	0,1109328	0,1315825
54,1600037	0,1520192	0,1269656	0,1075864	0,1260934
54,2000008	0,1540094	0,1300056	0,1097886	0,1336507
54,2400017	0,1445464	0,1179469	0,1097925	0,1390091
54,2800026	0,1600389	0,1151225	0,1068593	0,1401747
54,3200035	0,1453856	0,1255495	0,0925537	0,1430683
54,3600044	0,1513751	0,1295134	0,0897901	0,1457843
54,4000015	0,1495112	0,1306104	0,0987409	0,1404517
54,4400024	0,1561272	0,1357497	0,0959177	0,1387184
54,4800034	0,1453716	0,1287759	0,0998425	0,1530322
54,5200043	0,1432404	0,1384111	0,1061301	0,1688332
54,5600014	0,1309808	0,1289711	0,0835416	0,1676404
54,6000023	0,1353783	0,1329492	0,0912926	0,1551205
54,6400032	0,1413845	0,1382724	0,1058419	0,1581098
54,6800041	0,1444681	0,1540861	0,1015425	0,162886
54,7200012	0,1546392	0,1356757	0,0992265	0,1713575
54,7600021	0,1483223	0,1432503	0,1013451	0,1641654
54,8000031	0,1632826	0,1562872	0,1109834	0,157515
54,840004	0,1511405	0,1407084	0,1074658	0,1631197
54,8800011	0,1706333	0,159523	0,1044711	0,1583957
54,920002	0,151228	0,13629	0,1012649	0,16207
54,9600029	0,1713965	0,1488938	0,1150054	0,1505033
55,0000038	0,1663907	0,1290963	0,1228294	0,1655568
55,0400009	0,1534522	0,1401048	0,0963823	0,1673212
55,0800018	0,1473952	0,1280064	0,1115109	0,1545672
55,1200027	0,1389569	0,1311711	0,0956604	0,150419
55,1600037	0,1428261	0,1080141	0,1142169	0,1544954
55,2000008	0,1318636	0,1152102	0,107837	0,1719083
55,2400017	0,1555088	0,1234513	0,1138501	0,1615705
