@TYPE	VH+VL	VH	VL	CD20
@	Y107A	Y107A	Y107A	Y107A
36,9600029	0,1367303	0,1367287	0,1124848	0,1133405
37	0,1529603	0,1385845	0,1193153	0,1127774
37,0400009	0,1407792	0,1326512	0,119629	0,1295735
37,0800018	0,1567123	0,1407758	0,1170714	0,1214717
37,1200027	0,1579062	0,1518273	0,1140683	0,1254315
37,1600037	0,1428196	0,1407025	0,1097531	0,1266308
37,2000008	0,1377861	0,1390091	0,116885	0,1368274
37,2400017	0,1541347	0,135934	0,129246	0,1318965
37,2800026	0,1344028	0,1284382	0,1191662	0,1372158
37,3200035	0,1285647	0,1241682	0,1160495	0,1220574
37,3600006	0,1540197	0,1546358	0,1264758	0,1348051
37,4000015	0,1263131	0,1136416	0,1059005	0,1249497
37,4400024	0,1348715	0,1174413	0,1074222	0,1063611
37,4800034	0,1287913	0,1122244	0,1099029	0,1253279
37,5200005	0,1297881	0,1097619	0,0965171	0,1165323
37,5600014	0,1367172	0,1233213	0,0868189	0,1011603
37,6000023	0,1395005	0,1342096	0,0987585	0,1220784
37,6400032	0,1314688	0,1289644	0,1047096	0,1260277
37,6800003	0,1381714	0,135605	0,0902174	0,116027
37,7200012	0,123322	0,1240449	0,0907136	0,1260115
37,7600021	0,1265514	0,1265258	0,0937034	0,1273165
37,8000031	0,1151845	0,1285053	0,0900984	0,1349465
37,8400002	0,1196816	0,112599	0,0974539	0,1301593
37,8800011	0,1213511	0,1335959	0,0934868	0,1464215
37,920002	0,1343973	0,1344623	0,0935261	0,1305564
37,9600029	0,1264873	0,1316381	0,0970817	0,1232876
38	0,1337896	0,131738	0,1109594	0,1151629
38,0400009	0,123613	0,1177223	0,103581	0,1210795
38,0800018	0,1357215	0,1373459	0,1101026	0,1319968
38,1200027	0,1307705	0,1318268	0,1188734	0,1465444
38,1600037	0,1348946	0,1520646	0,1044909	0,1169305
38,2000008	0,1399139	0,1501663	0,1109828	0,1137424
38,2400017	0,1227146	0,1360265	0,0922803	0,0976353
38,2800026	0,134331	0,1522188	0,0927442	0,1064773
38,3200035	0,1311353	0,1471512	0,0907485	0,115627
38,3600006	0,1299032	0,1344219	0,0991249	0,1163914
38,4000015	0,1429134	0,1441339	0,0977634	0,1179224
38,4400024	0,1471319	0,1510044	0,1092398	0,1109055
38,4800034	0,1452166	0,1489036	0,1122266	0,1150086
38,5200005	0,155833	0,1717791	0,0939987	0,1176321
38,5600014	0,1385521	0,1444864	0,105708	0,116196
38,6000023	0,1405015	0,1430086	0,1011223	0,1344839
38,6400032	0,123816	0,1385392	0,0924886	0,1259349
38,6800003	0,132983	0,1414164	0,0921034	0,1338964
38,7200012	0,1298283	0,1450881	0,0871764	0,1129005
38,7600021	0,1452421	0,1477216	0,0940767	0,1108462
38,8000031	0,1566798	0,1503416	0,1056676	0,1192089
38,8400002	0,1477811	0,1596838	0,0930422	0,1070217
38,8800011	0,1259389	0,1410632	0,0904706	0,1081629
38,920002	0,1397003	0,1480389	0,0972359	0,1136386
38,9600029	0,1582655	0,1515371	0,1223772	0,1170608
39	0,1581054	0,1498542	0,1179019	0,098078
39,0400009	0,1379954	0,1402267	0,100739	0,0959874
39,0800018	0,1352915	0,1408423	0,1047577	0,1140382
39,1200027	0,1253693	0,1259374	0,108851	0,1081119
39,1600037	0,1342554	0,1263147	0,1091465	0,121883
39,2000008	0,1447577	0,1317833	0,1070416	0,1156461
39,2400017	0,1334169	0,1304155	0,0928534	0,1075432
39,2800026	0,1332707	0,1354775	0,0930897	0,0948363
39,3200035	0,1424989	0,1286517	0,1116568	0,0984944
39,3600006	0,1310663	0,1327705	0,1092209	0,1267338
39,4000015	0,11984	0,1142818	0,1149242	0,1048351
39,4400024	0,1311243	0,1321101	0,1083562	0,1152378
39,4800034	0,1314248	0,1423173	0,0978523	0,1085104
39,5200005	0,1195522	0,1073465	0,1006055	0,1162065
39,5600014	0,1269187	0,1231748	0,0949591	0,0993475
39,6000023	0,1442687	0,1358205	0,1061772	0,1143056
39,6400032	0,1181651	0,1030081	0,1006692	0,1077622
39,6800003	0,141799	0,1199506	0,1001534	0,1006656
39,7200012	0,1391041	0,1259397	0,1117364	0,1017094
39,7600021	0,1350003	0,1252737	0,1135781	0,1046066
39,8000031	0,1272771	0,1256167	0,1003466	0,1158032
39,8400002	0,1374571	0,1259837	0,1040694	0,1074986
39,8800011	0,1310023	0,1257276	0,1080088	0,1380263
39,920002	0,1354942	0,1281276	0,1042845	0,124194
39,9600029	0,1283951	0,1306656	0,1049821	0,1181642
40	0,119244	0,1136847	0,1097156	0,1173848
40,0400009	0,1322663	0,1240541	0,114152	0,1234747
40,0800018	0,1279846	0,1254037	0,1186003	0,1124841
40,1200027	0,1263324	0,1199262	0,1046249	0,1280991
40,1600037	0,1309553	0,123804	0,0951238	0,1284215
40,2000008	0,1285225	0,1147872	0,1078139	0,1293945
40,2400017	0,1284221	0,1310046	0,1081997	0,148859
40,2800026	0,1235578	0,1190339	0,1164524	0,1419929
40,3200035	0,1225931	0,1249093	0,1057176	0,1418268
40,3600006	0,1222065	0,109098	0,0963634	0,1237752
40,4000015	0,1264874	0,1159966	0,1010027	0,1255563
40,4400024	0,1328862	0,1345098	0,1190501	0,1320783
40,4800034	0,1313257	0,1255255	0,1036452	0,1296422
40,5200005	0,1446	0,1410042	0,1004937	0,1290916
40,5600014	0,1345775	0,1233872	0,1141961	0,130734
40,6000023	0,1362794	0,1297178	0,1120656	0,1301154
40,6400032	0,1378125	0,1246829	0,1103769	0,1390058
40,6800003	0,1644296	0,1501395	0,1142828	0,1235247
40,7200012	0,1569494	0,1425517	0,1160433	0,1148224
40,7600021	0,1379995	0,1451316	0,1042193	0,1264015
40,8000031	0,1344235	0,1316251	0,1051276	0,1303019
40,8400002	0,1205567	0,128971	0,0903872	0,1196543
40,8800011	0,1304075	0,1291679	0,1127071	0,1227402
40,920002	0,1358946	0,1334644	0,1063382	0,1095557
40,9600029	0,1341603	0,1322115	0,1113426	0,1121909
41,0000038	0,1282964	0,1163963	0,1114442	0,1203912
41,0400009	0,1224035	0,1316962	0,1010628	0,1242153
41,0800018	0,1226575	0,1231164	0,1045467	0,1204113
41,1200027	0,1243411	0,1216802	0,1152528	0,1177196
41,1600037	0,1258054	0,1205803	0,1055624	0,1118601
41,2000008	0,1475964	0,1350654	0,117309	0,1116003
41,2400017	0,1390045	0,1273459	0,1027506	0,1087699
41,2800026	0,1322535	0,121794	0,1013556	0,1184672
41,3200035	0,1372305	0,1353695	0,1024194	0,1208152
41,3600006	0,124099	0,1232359	0,1093336	0,1234306
41,4000015	0,1216694	0,1252576	0,1164252	0,1298937
41,4400024	0,1274099	0,135115	0,1114852	0,128436
41,4800034	0,1272717	0,1304753	0,1126613	0,142258
41,5200005	0,1373827	0,1458966	0,1027878	0,118742
41,5600014	0,1393607	0,1379344	0,1059796	0,1135657
41,6000023	0,1406752	0,1367545	0,0974806	0,1287672
41,6400032	0,1350436	0,1403397	0,1137438	0,1250805
41,6800003	0,1395794	0,1298398	0,1263463	0,1251003
41,7200012	0,1378793	0,130146	0,1013116	0,1174526
41,7600021	0,1633644	0,1549117	0,1055531	0,1293699
41,8000031	0,1305343	0,1343988	0,0932493	0,1385417
41,8400002	0,1416187	0,1352567	0,1137595	0,1267667
41,8800011	0,1498548	0,1361629	0,1076573	0,1236279
41,920002	0,1432526	0,1382908	0,1053326	0,127355
41,9600029	0,1415161	0,1198592	0,1000508	0,1167924
42,0000038	0,1442145	0,1335986	0,1006045	0,1197826
42,0400009	0,1460343	0,1299988	0,1067892	0,1300964
42,0800018	0,1236179	0,1145091	0,0917198	0,1158629
42,1200027	0,1297326	0,1244486	0,0991758	0,1236221
42,1600037	0,1249511	0,1150284	0,1061107	0,128554
42,2000008	0,1332404	0,1306097	0,1061119	0,1139058
42,2400017	0,1387634	0,1362501	0,0991	0,1172571
42,2800026	0,1515897	0,1489261	0,091725	0,1383843
42,3200035	0,1240975	0,121883	0,1007255	0,1309375
42,3600006	0,1459927	0,1413355	0,1031436	0,1218655
42,4000015	0,1376812	0,1307662	0,1134167	0,1164958
42,4400024	0,1512863	0,1372143	0,1225105	0,1294652
42,4800034	0,1284343	0,1370684	0,1004068	0,1310205
42,5200005	0,1507248	0,1401231	0,1070297	0,1149998
42,5600014	0,1384296	0,1244413	0,1131915	0,1206147
42,6000023	0,1452497	0,14898	0,1210778	0,1319941
42,6400032	0,1351675	0,1221949	0,11166	0,1302977
42,6800003	0,1473405	0,1406876	0,1087884	0,1199449
42,7200012	0,1430614	0,1368803	0,1086851	0,1271469
42,7600021	0,1291291	0,1240405	0,0937141	0,1286889
42,8000031	0,1444034	0,1301558	0,1058873	0,1094271
42,8400002	0,1378921	0,1439109	0,0929443	0,1206426
42,8800011	0,1366152	0,1358651	0,1011111	0,125479
42,920002	0,1353644	0,1406827	0,109539	0,1197848
42,9600029	0,1316561	0,1359596	0,1086311	0,125182
43,0000038	0,1361151	0,1337618	0,1114838	0,1181703
43,0400009	0,1523454	0,1536659	0,1196661	0,1323861
43,0800018	0,1393877	0,1237821	0,1294218	0,1343305
43,1200027	0,1469301	0,1336197	0,1311995	0,1225678
43,1600037	0,130872	0,1156882	0,1197	0,1204462
43,2000008	0,1313387	0,1212102	0,118881	0,1205565
43,2400017	0,1356507	0,1047813	0,1415333	0,1364448
43,2800026	0,1383741	0,1158166	0,1395634	0,12386
43,3200035	0,138009	0,0989548	0,1407841	0,117579
43,3600006	0,1622826	0,1362325	0,1558704	0,1182593
43,4000015	0,1491955	0,1094346	0,1327916	0,142668
43,4400024	0,1450562	0,1218998	0,1305971	0,1371142
43,4800034	0,1366971	0,1309184	0,1200855	0,128547
43,5200005	0,1216217	0,1122265	0,1196323	0,1501693
43,5600014	0,136723	0,1028517	0,1127931	0,1361559
43,6000023	0,1367667	0,1197214	0,1172529	0,1276762
43,6400032	0,1276505	0,1124481	0,0978139	0,1318301
43,6800003	0,1304167	0,1082872	0,1038221	0,1120101
43,7200012	0,1396306	0,1256965	0,0877663	0,1298301
43,7600021	0,1283607	0,1246166	0,1244636	0,1342558
43,8000031	0,1337859	0,102303	0,1081376	0,1357024
43,840004	0,1339777	0,1231824	0,1007868	0,1443456
43,8800011	0,1568533	0,1162586	0,1352661	0,1364503
43,920002	0,1519132	0,1286796	0,1341573	0,1355964
43,9600029	0,1450836	0,1165109	0,1381892	0,127364
44,0000038	0,1484238	0,1170623	0,1344628	0,1224449
44,0400009	0,1387819	0,1221974	0,1290644	0,1286779
44,0800018	0,132985	0,1288779	0,1124267	0,1289343
44,1200027	0,14187	0,1448817	0,1206303	0,1075246
44,1600037	0,1275342	0,1312531	0,1014484	0,1229742
44,2000008	0,1332191	0,1270892	0,1149025	0,1142761
44,2400017	0,1291258	0,1237431	0,1072282	0,1214142
44,2800026	0,1425223	0,1394818	0,1130653	0,1078861
44,3200035	0,1407398	0,1323247	0,114058	0,122447
44,3600006	0,1563671	0,1423823	0,1259681	0,1319905
44,4000015	0,1328803	0,1191732	0,1120508	0,1308113
44,4400024	0,1542406	0,1475625	0,1125743	0,1219835
44,4800034	0,1471065	0,1317174	0,127274	0,1292424
44,5200005	0,1543721	0,1477606	0,1242372	0,1448448
44,5600014	0,1604605	0,1503869	0,1373766	0,1323861
44,6000023	0,1462328	0,1393363	0,1375106	0,1385906
44,6400032	0,1408419	0,1238929	0,1311138	0,1247479
44,6800003	0,1407335	0,1258129	0,1160326	0,1185984
44,7200012	0,1579341	0,1303214	0,1261449	0,1262908
44,7600021	0,1488424	0,1333697	0,1264027	0,1345208
44,8000031	0,14247	0,1225633	0,1137434	0,123573
44,840004	0,1326956	0,1205031	0,1049529	0,130203
44,8800011	0,132404	0,11765	0,1104725	0,125953
44,920002	0,1369361	0,1072806	0,1136797	0,1354852
44,9600029	0,1389687	0,1274559	0,1220698	0,1326738
45,0000038	0,1407489	0,1231512	0,1237289	0,1195993
45,0400009	0,1438448	0,1180216	0,1492245	0,1298445
45,0800018	0,145334	0,1164155	0,1420493	0,1147243
45,1200027	0,1410547	0,1285253	0,1184454	0,1171852
45,1600037	0,1297267	0,1117281	0,122068	0,116684
45,2000008	0,1519206	0,1379323	0,1143085	0,1234692
45,2400017	0,1407598	0,1189881	0,1117202	0,1180999
45,2800026	0,1611215	0,1232018	0,1308904	0,1334544
45,3200035	0,1414821	0,1244452	0,1175855	0,1331325
45,3600006	0,1428066	0,1233666	0,1305121	0,1316294
45,4000015	0,1298174	0,1226834	0,1198184	0,114118
45,4400024	0,1248123	0,1263211	0,1054136	0,1167397
45,4800034	0,1501612	0,1371269	0,1342934	0,1116958
45,5200005	0,1377642	0,137308	0,1125516	0,1110554
45,5600014	0,1369847	0,1307153	0,1254013	0,1203451
45,6000023	0,1285642	0,1186949	0,1236748	0,1270856
45,6400032	0,1307676	0,1244692	0,1276041	0,1132509
45,6800003	0,1353647	0,1221547	0,1077205	0,1222814
45,7200012	0,1297958	0,1284915	0,1200126	0,1298132
45,7600021	0,1366345	0,1243981	0,1200372	0,1123343
45,8000031	0,1293046	0,1291879	0,1167166	0,1185945
45,840004	0,1286986	0,1124986	0,1312369	0,1225262
45,8800011	0,1359401	0,1205212	0,1362599	0,1214559
45,920002	0,1307763	0,1218357	0,1312742	0,1339985
45,9600029	0,1274519	0,1239229	0,124011	0,1172765
46,0000038	0,1393948	0,1182909	0,1285492	0,1299915
46,0400009	0,1253852	0,1160023	0,1102051	0,1178638
46,0800018	0,125889	0,1157397	0,1023245	0,1185856
46,1200027	0,1120664	0,1056891	0,107107	0,1212765
46,1600037	0,1202699	0,111023	0,1023397	0,1172023
46,2000008	0,1317536	0,1179152	0,1212262	0,1208187
46,2400017	0,1191128	0,105116	0,1090745	0,1179206
46,2800026	0,128931	0,1042716	0,116862	0,1279773
46,3200035	0,1286827	0,1039653	0,119676	0,1112284
46,3600006	0,1401604	0,1157472	0,1329987	0,1225023
46,4000015	0,137399	0,1212049	0,1174671	0,1258827
46,4400024	0,1250689	0,1116589	0,1188473	0,1219823
46,4800034	0,1360203	0,1256969	0,1006149	0,1280543
46,5200005	0,1308354	0,1236442	0,1094168	0,1241489
46,5600014	0,1277788	0,118014	0,1161174	0,1284486
46,6000023	0,1350006	0,1292324	0,1206168	0,1337734
46,6400032	0,1349214	0,1115785	0,148205	0,1034155
46,6800041	0,1246659	0,0983693	0,1340945	0,1154819
46,7200012	0,1322413	0,1124043	0,1430203	0,0986556
46,7600021	0,1597125	0,1395368	0,1678107	0,1284245
46,8000031	0,1384621	0,1309925	0,1336549	0,1296543
46,840004	0,1320152	0,1160276	0,1410313	0,1157126
46,8800011	0,1347271	0,1245952	0,1296618	0,1115939
46,920002	0,1262414	0,102665	0,1311087	0,1147552
46,9600029	0,1282123	0,124006	0,1263018	0,1239074
47,0000038	0,1400805	0,1232905	0,1449679	0,1310221
47,0400009	0,1270243	0,1175237	0,130422	0,1104443
47,0800018	0,1397116	0,117005	0,1492217	0,1145397
47,1200027	0,1401923	0,1264647	0,1399116	0,1214464
47,1600037	0,1395863	0,1245288	0,143827	0,1333416
47,2000008	0,1447437	0,1222696	0,1596337	0,1241147
47,2400017	0,1399967	0,1121471	0,1330219	0,1407172
47,2800026	0,1346432	0,1220236	0,1440498	0,1150697
47,3200035	0,1206251	0,1041384	0,122413	0,1200194
47,3600006	0,130626	0,1286281	0,1269261	0,1198346
47,4000015	0,152335	0,1100967	0,1597369	0,1375382
47,4400024	0,1370846	0,1061335	0,1505415	0,1086814
47,4800034	0,1407393	0,1204197	0,1546532	0,1124152
47,5200005	0,1448902	0,1156675	0,1566703	0,1046046
47,5600014	0,1437567	0,1078565	0,1564284	0,1171077
47,6000023	0,1433458	0,1120247	0,1615896	0,1010615
47,6400032	0,1328775	0,0993164	0,1561714	0,1093142
47,6800041	0,1356975	0,1208518	0,1419393	0,1021045
47,7200012	0,1420736	0,1233336	0,1554686	0,1030427
47,7600021	0,133737	0,1137538	0,1379645	0,1061699
47,8000031	0,1455695	0,1236493	0,1277824	0,1132544
47,840004	0,1363652	0,1067519	0,1114992	0,1129459
47,8800011	0,1383083	0,119914	0,1121803	0,108579
47,920002	0,151832	0,1359768	0,1206303	0,1174882
47,9600029	0,1245219	0,1239602	0,1025318	0,1262628
48,0000038	0,1226851	0,1263612	0,1074488	0,1128007
48,0400009	0,1235243	0,1257854	0,1090172	0,1218099
48,0800018	0,1251477	0,1226399	0,1195015	0,1153784
48,1200027	0,1395553	0,1275251	0,1377022	0,1171772
48,1600037	0,1313619	0,123832	0,1257176	0,1208728
48,2000008	0,1525504	0,1415598	0,1540378	0,115399
48,2400017	0,1263748	0,1290215	0,1127882	0,1104821
48,2800026	0,1343931	0,1183255	0,1266869	0,1203824
48,3200035	0,1171854	0,1183631	0,108997	0,1131518
48,3600006	0,132121	0,1225051	0,1088406	0,1191
48,4000015	0,123387	0,1062377	0,1067105	0,106665
48,4400024	0,1056149	0,1067821	0,0933654	0,1106143
48,4800034	0,1283229	0,1342818	0,0986597	0,1267598
48,5200005	0,1216712	0,1325054	0,1010533	0,1260679
48,5600014	0,1210394	0,1311543	0,0988858	0,1104305
48,6000023	0,1227268	0,1325227	0,0967205	0,141553
48,6400032	0,1223925	0,1299256	0,0852455	0,1061935
48,6800041	0,1146007	0,1190548	0,0947205	0,1110404
48,7200012	0,1190759	0,1285632	0,0896914	0,1420352
48,7600021	0,1251178	0,130889	0,0933475	0,1257683
48,8000031	0,1391606	0,1367954	0,1111366	0,1451402
48,840004	0,1300824	0,1403397	0,0909673	0,141859
48,8800011	0,1255621	0,1296448	0,1064901	0,1314058
48,920002	0,1385793	0,1355753	0,1031875	0,1228683
48,9600029	0,1246992	0,1346128	0,0949767	0,1339239
49,0000038	0,147854	0,1405524	0,0857157	0,1579021
49,0400009	0,1308433	0,1383018	0,0843235	0,1310704
49,0800018	0,1226633	0,1312088	0,0849632	0,1272397
49,1200027	0,1207362	0,1249305	0,0948061	0,1238344
49,1600037	0,13004	0,1264363	0,1021305	0,1154473
49,2000008	0,1246429	0,132167	0,09881	0,1216381
49,2400017	0,1307065	0,1407989	0,1026551	0,1137899
49,2800026	0,1171622	0,1284894	0,083471	0,1146045
49,3200035	0,1302821	0,1244325	0,1235531	0,1168334
49,3600006	0,1359425	0,1269116	0,1385098	0,1258674
49,4000015	0,1340041	0,1382645	0,1138577	0,1286389
49,4400024	0,1260469	0,1297218	0,1084349	0,1322625
49,4800034	0,14705	0,1416354	0,1166886	0,1222697
49,5200005	0,1318531	0,1279627	0,1296145	0,1359051
49,5600014	0,1076422	0,1114728	0,0993904	0,1038632
49,6000023	0,1248656	0,1411092	0,0974167	0,1199475
49,6400032	0,1154662	0,1288943	0,0868809	0,1218188
49,6800041	0,1303093	0,1265254	0,1140968	0,1122297
49,7200012	0,1249157	0,1343432	0,0972994	0,1259032
49,7600021	0,1168446	0,1237949	0,1003836	0,1167672
49,8000031	0,1175827	0,1317253	0,0873869	0,1216471
49,840004	0,1086518	0,1114223	0,1032905	0,1256909
49,8800011	0,1240855	0,1219959	0,1118714	0,124414
49,920002	0,1286419	0,13204	0,1007325	0,1186795
49,9600029	0,1214568	0,1287117	0,0914854	0,1095179
50,0000038	0,1295961	0,1232109	0,1014963	0,1090247
50,0400009	0,1345192	0,1298611	0,1028395	0,1236326
50,0800018	0,1161776	0,1226125	0,094938	0,1341289
50,1200027	0,1335673	0,1327716	0,081621	0,1209637
50,1600037	0,1290618	0,1355675	0,09762	0,1216486
50,2000008	0,126448	0,1272055	0,1054797	0,1381106
50,2400017	0,1374962	0,1571649	0,0972358	0,1331492
50,2800026	0,134201	0,1428177	0,087959	0,129096
50,3200035	0,133637	0,1480684	0,1102176	0,1275805
50,3600006	0,1211556	0,1306864	0,1007149	0,123734
50,4000015	0,1329295	0,1384517	0,1009067	0,1378708
50,4400024	0,12519	0,123537	0,1018217	0,1349162
50,4800034	0,1281886	0,1296136	0,0943609	0,1460569
50,5200043	0,1115484	0,1121435	0,0909948	0,1450818
50,5600014	0,1321782	0,1455284	0,0990771	0,1447193
50,6000023	0,1364056	0,1477165	0,1008487	0,1456692
50,6400032	0,1341761	0,1294077	0,1061712	0,1572393
50,6800041	0,1415092	0,1593818	0,099223	0,1485452
50,7200012	0,132897	0,1305068	0,1049946	0,1527213
50,7600021	0,1189632	0,1250877	0,0982074	0,1306392
50,8000031	0,1441948	0,1465819	0,1004928	0,1405885
50,840004	0,1247718	0,1196088	0,1015584	0,1333556
50,8800011	0,1187018	0,1287398	0,0881607	0,1315129
50,920002	0,1194973	0,1072017	0,0834181	0,1404245
50,9600029	0,1209036	0,1393472	0,0875705	0,1420939
51,0000038	0,1271238	0,1305086	0,1046113	0,1360612
51,0400009	0,1360901	0,1412451	0,0945377	0,1438957
51,0800018	0,1113461	0,1219627	0,0921425	0,1453387
51,1200027	0,1115177	0,1246933	0,0823722	0,1629574
51,1600037	0,128096	0,144479	0,0964213	0,1459265
51,2000008	0,1300276	0,1449249	0,0883547	0,1354362
51,2400017	0,1188459	0,1310624	0,0955748	0,139387
51,2800026	0,1251915	0,1360419	0,0933554	0,1331003
51,3200035	0,1329125	0,1476615	0,0964957	0,1428466
51,3600006	0,116489	0,1256219	0,0851348	0,1458462
51,4000015	0,1234636	0,1372734	0,0898874	0,1471769
51,4400024	0,1343145	0,1363133	0,0980041	0,1532798
51,4800034	0,1323362	0,1348295	0,0854182	0,1256326
51,5200043	0,1239909	0,1340508	0,0944272	0,1275994
51,5600014	0,1182157	0,1264501	0,0902664	0,1337728
51,6000023	0,1224838	0,1247685	0,1013563	0,1343261
51,6400032	0,1189038	0,1297732	0,0947493	0,1484148
51,6800041	0,1231262	0,1437169	0,0875017	0,1406617
51,7200012	0,147631	0,1417466	0,1020568	0,1393089
51,7600021	0,1285768	0,1283222	0,0994012	0,1470463
51,8000031	0,1431174	0,1380209	0,0957042	0,1513458
51,840004	0,140497	0,1343287	0,1038158	0,129137
51,8800011	0,129805	0,1455188	0,099499	0,1410881
51,920002	0,1258966	0,1330715	0,1046611	0,1312996
51,9600029	0,1177354	0,1238219	0,1062222	0,1286581
52,0000038	0,1373825	0,1471022	0,1158523	0,1198565
52,0400009	0,1318307	0,135406	0,105289	0,1315612
52,0800018	0,132998	0,1482099	0,092877	0,1404888
52,1200027	0,1273145	0,1367848	0,0986081	0,1296954
52,1600037	0,1332323	0,1438813	0,1088028	0,1251832
52,2000008	0,1362581	0,1384758	0,1145329	0,1226345
52,2400017	0,1363413	0,1499395	0,1057733	0,1279393
52,2800026	0,1445033	0,1498795	0,1119266	0,123044
52,3200035	0,134858	0,1326072	0,1059245	0,1223522
52,3600006	0,1268299	0,11901	0,0971381	0,1359258
52,4000015	0,1208242	0,1371614	0,0929835	0,1283028
52,4400024	0,125461	0,1383204	0,1004408	0,1319704
52,4800034	0,132247	0,1405353	0,1045345	0,1232504
52,5200043	0,1207475	0,1348715	0,0918304	0,1353159
52,5600014	0,1229477	0,1288683	0,1066138	0,1436946
52,6000023	0,1289239	0,1420641	0,0928384	0,1170491
52,6400032	0,1356923	0,1304001	0,085002	0,1165862
52,6800041	0,1169641	0,1217984	0,1009	0,1267246
52,7200012	0,1340947	0,1390396	0,1110985	0,1207054
52,7600021	0,1212183	0,1257579	0,1071792	0,1339198
52,8000031	0,1188704	0,1176079	0,1035749	0,121154
52,840004	0,1221671	0,1112476	0,125981	0,128394
52,8800011	0,123703	0,1342674	0,0879334	0,1203991
52,920002	0,1246303	0,1329365	0,1031973	0,1322985
52,9600029	0,1171651	0,1205059	0,0874823	0,139003
53,0000038	0,1135937	0,1159007	0,1011274	0,1350932
53,0400009	0,1105857	0,1101055	0,1035126	0,1303468
53,0800018	0,1162623	0,1326865	0,0874973	0,12932
53,1200027	0,1305755	0,1477803	0,1001279	0,1296449
53,1600037	0,1275687	0,1218699	0,0936479	0,110755
53,2000008	0,1309897	0,1217376	0,0977324	0,1123768
53,2400017	0,1291375	0,1339412	0,0931772	0,1364264
53,2800026	0,138424	0,151781	0,1036641	0,1252128
53,3200035	0,1406425	0,1582115	0,1026272	0,1190599
53,3600044	0,1313539	0,1264623	0,1092833	0,1069869
53,4000015	0,1331238	0,1417378	0,0883895	0,1110603
53,4400024	0,1269859	0,1381675	0,0896424	0,1210687
53,4800034	0,1289873	0,1463702	0,0845859	0,1326748
53,5200043	0,1304987	0,1448919	0,0882168	0,109615
53,5600014	0,1207146	0,1276935	0,0905727	0,109086
53,6000023	0,1430759	0,156796	0,0950257	0,1114222
53,6400032	0,1495555	0,1613201	0,0984324	0,1255221
53,6800041	0,1472993	0,1630128	0,0989698	0,1168093
53,7200012	0,1504648	0,151125	0,1057467	0,1121434
53,7600021	0,13322	0,1463658	0,0971197	0,1149357
53,8000031	0,1418579	0,1394994	0,107205	0,12527
53,840004	0,1334886	0,1393649	0,1165374	0,1213278
53,8800011	0,1394654	0,141119	0,1255216	0,1227049
53,920002	0,1549194	0,1455944	0,142753	0,126796
53,9600029	0,1631109	0,1569924	0,1459808	0,1170407
54,0000038	0,1434779	0,1356394	0,1378265	0,1204344
54,0400009	0,1454976	0,139327	0,1441338	0,1199246
54,0800018	0,1519511	0,1459183	0,1428089	0,1256657
54,1200027	0,1374557	0,1398167	0,1162533	0,1179008
54,1600037	0,1524311	0,1432096	0,128106	0,1129977
54,2000008	0,16569	0,144702	0,1381284	0,1223889
54,2400017	0,1556265	0,1527042	0,1350677	0,1124797
54,2800026	0,1611113	0,1607082	0,132817	0,1170787
54,3200035	0,154207	0,1431891	0,1524812	0,1045975
54,3600044	0,1570266	0,1537327	0,1475242	0,1198729
54,4000015	0,1524672	0,1508204	0,1383109	0,1205501
54,4400024	0,1476135	0,1391351	0,147836	0,1150995
54,4800034	0,1475649	0,1439896	0,1334204	0,1193931
54,5200043	0,1488221	0,145695	0,1344274	0,1280504
54,5600014	0,1341962	0,1275609	0,13609	0,1241936
54,6000023	0,1388632	0,1374512	0,122939	0,1165201
54,6400032	0,1568114	0,1544148	0,1436896	0,1073651
54,6800041	0,1726014	0,1642982	0,1622723	0,1074924
54,7200012	0,1622555	0,1481944	0,1552599	0,1202194
54,7600021	0,1485961	0,148424	0,134836	0,1197951
54,8000031	0,1568894	0,1572303	0,1402715	0,1176668
54,840004	0,1427048	0,1279667	0,141716	0,1129447
54,8800011	0,1407335	0,1241303	0,1402592	0,1128678
54,920002	0,1362224	0,1341551	0,1317448	0,1097425
54,9600029	0,130235	0,113315	0,1430877	0,1241707
55,0000038	0,1382008	0,1239174	0,1346417	0,127984
55,0400009	0,1442621	0,13746	0,1400718	0,1030307
55,0800018	0,1327251	0,1269646	0,1303924	0,101484
55,1200027	0,1453486	0,1377032	0,1369779	0,1091118
55,1600037	0,1368162	0,118041	0,1291469	0,0928708
55,2000008	0,1331123	0,1195548	0,1250475	0,1189961
55,2400017	0,1470854	0,1370619	0,1247727	0,1144149
55,2800026	0,1275194	0,1183855	0,1263369	0,0976112
55,3200035	0,1444715	0,1262202	0,1319169	0,1193418
55,3600044	0,1469269	0,1364281	0,1033495	0,1027283
55,4000015	0,1490307	0,1361719	0,1194085	0,1032592
55,4400024	0,1591818	0,1374546	0,1316556	0,1071075
55,4800034	0,1554124	0,1492593	0,1327009	0,1073579
55,5200043	0,1597968	0,1364443	0,1410094	0,119076
55,5600014	0,1485567	0,1472619	0,1187079	0,108333
55,6000023	0,1424699	0,1406131	0,1283019	0,1305921
55,6400032	0,1477933	0,1447922	0,1237038	0,1343784
55,6800041	0,1387998	0,1287324	0,1263824	0,1350012
55,7200012	0,1421989	0,1406529	0,1221253	0,1302479
55,7600021	0,1417277	0,1454729	0,1274244	0,1307171
55,8000031	0,1543286	0,1566419	0,1238177	0,1398684
55,840004	0,1597033	0,1496505	0,123426	0,1343621
