@TYPE	VH+VL	VH	VL	CD20
@	nativo	nativo	nativo	nativo
14,8400011	0,2089851	0,1941639	0,1989225	0,2423338
14,8800011	0,2059911	0,1884476	0,202282	0,237697
14,920001	0,214463	0,209837	0,1874045	0,2266122
14,960001	0,2093572	0,1963033	0,2048784	0,2384891
15,000001	0,207393	0,2015472	0,2045569	0,2521448
15,0400009	0,2043294	0,1766838	0,2011686	0,2476553
15,0800009	0,2106343	0,1752787	0,2082262	0,2459804
15,1200008	0,2093033	0,2031561	0,1908534	0,2329487
15,1600008	0,2261729	0,212716	0,2010346	0,2348449
15,2000008	0,2248533	0,207133	0,1943893	0,2342651
15,2400007	0,2181622	0,2092867	0,2036849	0,2352152
15,2800007	0,1986113	0,191622	0,1889029	0,2171881
15,3200006	0,2041343	0,2073358	0,1888834	0,2233607
15,3600006	0,2097021	0,1964563	0,1996043	0,227634
15,4000006	0,2185223	0,2009329	0,2073945	0,2244512
15,4400005	0,2091223	0,1933634	0,1992464	0,2212524
15,4800005	0,2048466	0,2020607	0,1839366	0,2031904
15,5200005	0,2147592	0,1936892	0,1899251	0,2091773
15,5600004	0,2383027	0,1820635	0,1998656	0,2131758
15,6000004	0,2242343	0,1910912	0,2136331	0,228659
15,6400003	0,2073096	0,179065	0,1995153	0,2116624
15,6800003	0,216171	0,1843869	0,2188603	0,2232802
15,7200012	0,2247187	0,1912027	0,2193431	0,2226497
15,7600012	0,2093287	0,1917527	0,1964935	0,2159886
15,8000011	0,220526	0,1990332	0,2042976	0,2243262
15,8400011	0,2204554	0,2019783	0,1988011	0,2067327
15,8800011	0,2196892	0,2066669	0,189877	0,2415488
15,920001	0,2248311	0,2057585	0,2040817	0,2307445
15,960001	0,2061436	0,1921868	0,1900906	0,2207059
16	0,2066808	0,1833019	0,1991544	0,2186627
16,0400009	0,2220361	0,2088296	0,2101999	0,2321226
16,0799999	0,2125404	0,1917936	0,2023871	0,2150058
16,1200008	0,2136217	0,2102916	0,1966051	0,2259576
16,1599998	0,2056141	0,199436	0,1908897	0,2132604
16,2000008	0,2014747	0,1827384	0,1951531	0,2268798
16,2400017	0,2058884	0,1858752	0,2105342	0,2255692
16,2800007	0,2151607	0,191033	0,2156812	0,2190362
16,3200016	0,2173546	0,1965759	0,2134168	0,2088595
16,3600006	0,2099312	0,1757556	0,2170457	0,1929423
16,4000015	0,2134633	0,1929233	0,2139612	0,2064859
16,4400005	0,2127889	0,1834481	0,2108717	0,2144072
16,4800014	0,212228	0,1837798	0,2184665	0,1954864
16,5200005	0,1998317	0,1894944	0,1882121	0,2013957
16,5600014	0,2027446	0,2003366	0,1860966	0,2054727
16,6000004	0,1931598	0,1846453	0,1815212	0,2089658
16,6400013	0,190614	0,1718796	0,1885768	0,2242667
16,6800003	0,2024129	0,1882923	0,1963216	0,2236187
16,7200012	0,2038405	0,1855993	0,192107	0,2315485
16,7600002	0,2015629	0,1899249	0,2007087	0,2138155
16,8000011	0,204401	0,1894427	0,1951247	0,2276039
16,8400002	0,2121457	0,1831559	0,2067592	0,2283806
16,8800011	0,2073148	0,1807562	0,2038189	0,229516
16,9200001	0,1976789	0,177703	0,2048166	0,2184897
16,960001	0,2070727	0,1857661	0,1978852	0,249194
17	0,2104421	0,191028	0,1910498	0,2380389
17,0400009	0,2055104	0,1893713	0,2050624	0,2366642
17,0799999	0,2090006	0,1969137	0,1963972	0,2405445
17,1200008	0,2123186	0,1973792	0,1976937	0,2396606
17,1600018	0,2141767	0,1897766	0,1985245	0,2240678
17,2000008	0,205193	0,1812066	0,183289	0,2105216
17,2400017	0,1988055	0,1710941	0,1905584	0,2127312
17,2800007	0,2044333	0,1787509	0,1955976	0,2077773
17,3200016	0,2020779	0,1657023	0,1957999	0,2218624
17,3600006	0,2074465	0,1847998	0,1916761	0,2097858
17,4000015	0,2051226	0,1857866	0,1939589	0,2149227
17,4400005	0,2003356	0,1747419	0,1985197	0,2095764
17,4800014	0,19489	0,1805444	0,1866116	0,2130906
17,5200005	0,2048897	0,1741226	0,1963451	0,2066237
17,5600014	0,2039244	0,1788209	0,1947476	0,2373853
17,6000004	0,1946897	0,1621998	0,1871372	0,2163318
17,6400013	0,1858715	0,1566376	0,1998267	0,2091073
17,6800003	0,1878605	0,163429	0,1929467	0,2165229
17,7200012	0,1985156	0,1547049	0,1918596	0,2224349
17,7600002	0,2031448	0,1672309	0,2109143	0,2214969
17,8000011	0,1852278	0,1585986	0,1941524	0,2036696
17,8400002	0,1890199	0,1711572	0,1908167	0,1969465
17,8800011	0,1894387	0,170794	0,1925536	0,2216575
17,9200001	0,1927435	0,1743009	0,1871353	0,2191541
17,960001	0,1965075	0,1641687	0,1989542	0,214606
18	0,1854376	0,161456	0,1831297	0,2124874
18,0400009	0,1877419	0,1652505	0,1843776	0,1980076
18,0799999	0,190483	0,1701585	0,1857117	0,2115937
18,1200008	0,1998558	0,1542211	0,2000178	0,2111966
18,1600018	0,189331	0,1578564	0,1916605	0,2063394
18,2000008	0,1804063	0,1418199	0,1869168	0,2127737
18,2400017	0,1957934	0,1559713	0,1973576	0,2149259
